Date,padd4&5_distillates_stocks,padd1_distillates_stocks,padd2_distillates_stocks,padd3_distillates_stocks,us_distillates_demand,us_distillates_stocks,summary_table
2021-05-07 00:00:00,40326.0,39752.0,8071.0,18920.0,3968.0,134419,39752.0
2021-05-14 00:00:00,37793.0,36848.0,8077.0,17643.0,4058.0,132095,36848.0
2021-05-21 00:00:00,37558.0,35700.0,7521.0,17190.0,4461.0,129082,35700.0
2021-05-28 00:00:00,39971.0,37176.0,6948.0,18480.0,3813.0,132802,37176.0
2021-06-04 00:00:00,43300.0,39026.0,6669.0,19094.0,3413.0,137214,39026.0
2021-06-11 00:00:00,43302.0,40534.0,6912.0,20372.0,4336.0,136191,40534.0
2021-06-18 00:00:00,43710.0,40401.0,7653.0,20050.0,3947.0,137945,40401.0
2021-06-25 00:00:00,43709.0,40452.0,7560.0,20265.0,4170.0,137076,40452.0
2021-07-02 00:00:00,44809.0,40444.0,7031.0,20544.0,3840.0,138692,40444.0
2021-07-09 00:00:00,48050.0,41283.0,6906.0,20023.0,3164.0,142349,41283.0
2021-07-16 00:00:00,47088.0,40444.0,6694.0,19839.0,3925.0,141000,40444.0
2021-07-23 00:00:00,46092.0,39620.0,6743.0,19723.0,4356.0,137912,39620.0
2021-07-30 00:00:00,47521.0,41716.0,6412.0,20029.0,3618.0,138744,41716.0
2021-08-06 00:00:00,45882.0,40428.0,6213.0,20545.0,3734.0,140511,40428.0
2021-08-13 00:00:00,45963.0,41218.0,6843.0,20318.0,4323.0,137814,41218.0
2021-08-20 00:00:00,46394.0,42063.0,7528.0,19997.0,4104.0,138459,42063.0
2021-08-27 00:00:00,46629.0,41825.0,7092.0,20476.0,4390.0,136727,41825.0
2021-09-03 00:00:00,43219.0,41754.0,7462.0,22583.0,3685.0,133586,41754.0
2021-09-10 00:00:00,44392.0,42700.0,7835.0,22627.0,3795.0,131897,42700.0
2021-09-17 00:00:00,41956.0,39848.0,7508.0,21615.0,4424.0,129343,39848.0
2021-09-24 00:00:00,42198.0,39122.0,7067.0,20945.0,3973.0,129727,39122.0
2021-10-01 00:00:00,42799.0,39351.0,6871.0,20518.0,4365.0,129331,39351.0
2021-10-08 00:00:00,43091.0,37869.0,6617.0,19211.0,3932.0,129307,37869.0
2021-10-15 00:00:00,44128.0,38737.0,6717.0,18936.0,4278.0,125394,38737.0
2021-10-22 00:00:00,41793.0,38495.0,7142.0,19609.0,3869.0,124962,38495.0
2021-10-29 00:00:00,42327.0,40510.0,7778.0,19779.0,3686.0,127122,40510.0
2021-11-05 00:00:00,41884.0,39442.0,7471.0,19204.0,4280.0,124509,39442.0
2021-11-12 00:00:00,40162.0,39907.0,7750.0,19466.0,4350.0,123685,39907.0
2021-11-19 00:00:00,39001.0,40225.0,7646.0,19771.0,4391.0,121717,40225.0
2021-11-26 00:00:00,39620.0,41616.0,7239.0,21312.0,4209.0,123877,41616.0
2021-12-03 00:00:00,40858.0,44483.0,7656.0,23052.0,3578.0,126610,44483.0
2021-12-10 00:00:00,39365.0,43082.0,7129.0,22897.0,4896.0,123758,43082.0
2021-12-17 00:00:00,38883.0,42745.0,6842.0,23215.0,3822.0,124154,42745.0
2021-12-24 00:00:00,38293.0,42116.0,6797.0,22619.0,4051.0,122428,42116.0
2021-12-31 00:00:00,42396.0,42021.0,6719.0,21464.0,3739.0,126846,42021.0
2022-01-07 00:00:00,44316.0,41892.0,6730.0,21325.0,3749.0,129383,41892.0
2022-01-14 00:00:00,44003.0,40967.0,6117.0,21906.0,4556.0,127952,40967.0
2022-01-21 00:00:00,43123.0,37152.0,5478.0,19675.0,4754.0,125154,37152.0
2022-01-28 00:00:00,44998.0,35649.0,5209.0,17128.0,4669.0,122744,35649.0
2022-02-04 00:00:00,43266.0,32837.0,4992.0,16626.0,4296.0,121814,32837.0
2022-02-11 00:00:00,42903.0,33862.0,5537.0,17078.0,4321.0,120262,33862.0
2022-02-18 00:00:00,43025.0,33622.0,5887.0,16608.0,4233.0,119678,33622.0
2022-02-25 00:00:00,41607.0,33193.0,6016.0,16462.0,4450.0,119104,33193.0
2022-03-04 00:00:00,41509.0,31534.0,5504.0,15006.0,4587.0,113874,31534.0
2022-03-11 00:00:00,40539.0,31549.0,5726.0,14928.0,3704.0,114206,31549.0
2022-03-18 00:00:00,39647.0,28505.0,5614.0,12292.0,4516.0,112135,28505.0
2022-03-25 00:00:00,40535.0,28633.0,5651.0,11785.0,3804.0,113530,28633.0
2022-04-01 00:00:00,41596.0,27296.0,4942.0,10618.0,3647.0,114301,27296.0
2022-04-08 00:00:00,40166.0,27373.0,4525.0,11132.0,3484.0,111399,27373.0
2022-04-15 00:00:00,37176.0,24726.0,4264.0,10902.0,3822.0,108735,24726.0
2022-04-22 00:00:00,38298.0,24724.0,3858.0,10742.0,3834.0,107286,24724.0
2022-04-29 00:00:00,36771.0,22395.0,3386.0,9117.0,3956.0,104942,22395.0
2022-05-06 00:00:00,35578.0,21330.0,3251.0,9170.0,3777.0,104029,21330.0
2022-05-13 00:00:00,36013.0,22462.0,3291.0,9219.0,3816.0,105264,22462.0
2022-05-20 00:00:00,35502.0,21559.0,2917.0,8479.0,3867.0,106921,21559.0
2022-05-27 00:00:00,34105.0,20966.0,3056.0,8771.0,3969.0,106392,20966.0
2022-06-03 00:00:00,38744.0,25464.0,3000.0,9501.0,3650.0,108984,25464.0
2022-06-10 00:00:00,38812.0,26644.0,3195.0,10589.0,3619.0,109709,26644.0
2022-06-17 00:00:00,38536.0,26646.0,3246.0,11278.0,3862.0,109842,26646.0
2022-06-24 00:00:00,40094.0,29081.0,3246.0,11597.0,3568.0,112401,29081.0
2022-07-01 00:00:00,36721.0,26487.0,2808.0,12084.0,4382.0,111135,26487.0
2022-07-08 00:00:00,38114.0,27454.0,3322.0,12775.0,3368.0,113803,27454.0
2022-07-15 00:00:00,37959.0,28177.0,3257.0,12981.0,3697.0,112508,28177.0
2022-07-22 00:00:00,37444.0,27044.0,3443.0,12553.0,3750.0,111724,27044.0
2022-07-29 00:00:00,37669.0,26122.0,3312.0,11406.0,3877.0,109324,26122.0
2022-08-05 00:00:00,36857.0,26395.0,3056.0,12375.0,3724.0,111490,26395.0
2022-08-12 00:00:00,37660.0,26164.0,3012.0,11837.0,3925.0,112256,26164.0
2022-08-19 00:00:00,39094.0,27498.0,3121.0,11537.0,3888.0,111594,27498.0
2022-08-26 00:00:00,38802.0,27725.0,3246.0,12927.0,3566.0,111706,27725.0
2022-09-02 00:00:00,39824.0,28954.0,3220.0,12933.0,3624.0,111801,28954.0
2022-09-09 00:00:00,39011.0,28068.0,3402.0,13196.0,3132.0,116020,28068.0
2022-09-16 00:00:00,39800.0,27917.0,3741.0,12489.0,3409.0,117250,27917.0
2022-09-23 00:00:00,38764.0,27210.0,3458.0,12125.0,4178.0,114359,27210.0
2022-09-30 00:00:00,38146.0,25513.0,3564.0,11086.0,4105.0,110916,25513.0
2022-10-07 00:00:00,36524.0,25550.0,3426.0,11221.0,4370.0,106063,25550.0
2022-10-14 00:00:00,35965.0,25560.0,3485.0,11578.0,4072.0,106187,25560.0
2022-10-21 00:00:00,33961.0,23956.0,3263.0,11362.0,3878.0,106357,23956.0
2022-10-28 00:00:00,35845.0,25370.0,3571.0,10812.0,4257.0,106784,25370.0
2022-11-04 00:00:00,34168.0,24874.0,3523.0,11711.0,4161.0,106263,24874.0
2022-11-11 00:00:00,34993.0,25889.0,3686.0,11557.0,3863.0,107383,25889.0
2022-11-18 00:00:00,36045.0,27248.0,3802.0,11911.0,3846.0,109101,27248.0
2022-11-25 00:00:00,37269.0,27701.0,4141.0,12003.0,3656.0,112648,27701.0
2022-12-02 00:00:00,39927.0,30105.0,4131.0,13481.0,3550.0,118807,30105.0
2022-12-09 00:00:00,39278.0,32412.0,4462.0,14812.0,3768.0,120171,32412.0
2022-12-16 00:00:00,40141.0,33682.0,4277.0,16071.0,4015.0,119929,33682.0
2022-12-23 00:00:00,40342.0,34086.0,4018.0,16940.0,3880.0,120212,34086.0
2022-12-30 00:00:00,41217.0,33801.0,3346.0,17013.0,2799.0,118785,33801.0
2023-01-06 00:00:00,41806.0,34332.0,4196.0,17066.0,3821.0,117716,34332.0
2023-01-13 00:00:00,40449.0,32687.0,4289.0,15748.0,4024.0,115777,32687.0
2023-01-20 00:00:00,39599.0,31989.0,4439.0,15895.0,3878.0,115270,31989.0
2023-01-27 00:00:00,38791.0,31760.0,4784.0,15772.0,3692.0,117590,31760.0
2023-02-03 00:00:00,41406.0,34282.0,5170.0,15895.0,3762.0,120522,34282.0
2023-02-10 00:00:00,43422.0,36580.0,4601.0,16703.0,3894.0,119237,36580.0
2023-02-17 00:00:00,42035.0,36574.0,4613.0,19117.0,3771.0,121935,36574.0
2023-02-24 00:00:00,41657.0,36269.0,4465.0,19410.0,3835.0,122114,36269.0
2023-03-03 00:00:00,42688.0,36556.0,4344.0,18980.0,3514.0,122252,36556.0
2023-03-10 00:00:00,41890.0,33815.0,4605.0,17338.0,3736.0,119715,33815.0
2023-03-17 00:00:00,40846.0,31579.0,4315.0,15974.0,3974.0,116402,31579.0
2023-03-24 00:00:00,41202.0,30088.0,4350.0,14160.0,3713.0,116683,30088.0
2023-03-31 00:00:00,39664.0,27293.0,4238.0,12488.0,4240.0,113051,27293.0
2023-04-07 00:00:00,39880.0,27464.0,3927.0,12391.0,3763.0,112445,27464.0
2023-04-14 00:00:00,38468.0,26878.0,3878.0,12324.0,3765.0,112090,26878.0
2023-04-21 00:00:00,37465.0,27075.0,4048.0,12585.0,3728.0,111513,27075.0
2023-04-28 00:00:00,37559.0,27049.0,3783.0,12115.0,3872.0,110323,27049.0
2023-05-05 00:00:00,36561.0,27032.0,3570.0,11917.0,4035.0,106153,27032.0
2023-05-12 00:00:00,35835.0,27068.0,3073.0,12305.0,3736.0,106233,27068.0
2023-05-19 00:00:00,34257.0,25140.0,3512.0,11497.0,4198.0,105672,25140.0
2023-05-26 00:00:00,36124.0,25851.0,3373.0,11182.0,3646.0,106657,25851.0
2023-06-02 00:00:00,38239.0,27203.0,3549.0,11815.0,3814.0,111731,27203.0
2023-06-09 00:00:00,37195.0,26612.0,3316.0,12252.0,3574.0,113854,26612.0
2023-06-16 00:00:00,38689.0,27579.0,3700.0,11804.0,3978.0,114288,27579.0
2023-06-23 00:00:00,38286.0,26484.0,3471.0,11949.0,3314.0,114411,26484.0
2023-06-30 00:00:00,40246.0,26732.0,3417.0,11387.0,3811.0,113366,26732.0
2023-07-07 00:00:00,43095.0,28930.0,3465.0,12671.0,2969.0,118181,28930.0
2023-07-14 00:00:00,41322.0,27872.0,3244.0,14201.0,3669.0,118194,27872.0
2023-07-21 00:00:00,41947.0,28149.0,3461.0,13245.0,3718.0,117949,28149.0
2023-07-28 00:00:00,43337.0,29071.0,3367.0,13204.0,3826.0,117153,29071.0
2023-08-04 00:00:00,41352.0,27766.0,3147.0,14038.0,3762.0,115447,27766.0
2023-08-11 00:00:00,42558.0,28535.0,3101.0,13820.0,3648.0,115743,28535.0
2023-08-18 00:00:00,42274.0,28310.0,2986.0,15074.0,3836.0,116688,28310.0
2023-08-25 00:00:00,42964.0,29728.0,3348.0,15961.0,3702.0,117923,29728.0
2023-09-01 00:00:00,43341.0,28897.0,3164.0,15551.0,3866.0,118602,28897.0
2023-09-08 00:00:00,44087.0,29356.0,3681.0,15630.0,3578.0,122533,29356.0
2023-09-15 00:00:00,43548.0,29211.0,3582.0,15703.0,4166.0,119666,29211.0
2023-09-22 00:00:00,42193.0,28397.0,3201.0,15391.0,3972.0,120064,28397.0
2023-09-29 00:00:00,42397.0,28164.0,3157.0,13957.0,3815.0,118795,28164.0
2023-10-06 00:00:00,41061.0,27133.0,2961.0,13964.0,3670.0,116958,27133.0
2023-10-13 00:00:00,38675.0,25926.0,2823.0,13713.0,4416.0,113773,25926.0
2023-10-20 00:00:00,37998.0,26884.0,3431.0,13142.0,4069.0,112087,26884.0
2023-10-27 00:00:00,37348.0,24801.0,3202.0,12002.0,3682.0,111295,24801.0
2023-11-03 00:00:00,36891.0,25242.0,3325.0,11134.0,4298.0,108001,25242.0
2023-11-10 00:00:00,35494.0,26314.0,3744.0,12055.0,4109.0,106579,26314.0
2023-11-17 00:00:00,34086.0,24283.0,3445.0,11610.0,4110.0,105561,24283.0
2023-11-24 00:00:00,37091.0,26592.0,3502.0,11883.0,3014.0,110778,26592.0
2023-12-01 00:00:00,38171.0,26310.0,3047.0,12536.0,3756.0,112045,26310.0
2023-12-08 00:00:00,38668.0,27184.0,3868.0,12471.0,3770.0,113539,27184.0
2023-12-15 00:00:00,38613.0,28607.0,3784.0,13368.0,3823.0,115024,28607.0
2023-12-22 00:00:00,39741.0,30204.0,4267.0,14814.0,3977.0,115765,30204.0
2023-12-29 00:00:00,43295.0,32017.0,4927.0,15981.0,2658.0,125855,32017.0
2024-01-05 00:00:00,45830.0,34591.0,5789.0,17069.0,3432.0,132383,34591.0
2024-01-12 00:00:00,47651.0,33889.0,5181.0,16484.0,3645.0,134753,33889.0
2024-01-19 00:00:00,47435.0,33816.0,4782.0,16145.0,3784.0,133336,33816.0
2024-01-26 00:00:00,46984.0,32623.0,4767.0,15806.0,3757.0,130795,32623.0
2024-02-02 00:00:00,46568.0,32693.0,4919.0,15606.0,3817.0,127574,32693.0
2024-02-09 00:00:00,46037.0,33414.0,4992.0,16394.0,3514.0,125659,33414.0
2024-02-16 00:00:00,43893.0,32623.0,4818.0,17529.0,3940.0,121651,32623.0
2024-02-23 00:00:00,43416.0,32359.0,5089.0,16862.0,3536.0,121141,32359.0
2024-03-01 00:00:00,42847.0,31108.0,4789.0,16096.0,4074.0,117010,31108.0
2024-03-08 00:00:00,41098.0,27536.0,4285.0,14408.0,3375.0,117898,27536.0
2024-03-15 00:00:00,41930.0,28981.0,4549.0,13837.0,3786.0,118522,28981.0
2024-03-22 00:00:00,42292.0,29173.0,4784.0,13942.0,4028.0,117337,29173.0
2024-03-29 00:00:00,42663.0,29205.0,4227.0,14404.0,3495.0,116069,29205.0
2024-04-05 00:00:00,43031.0,30213.0,4151.0,14507.0,2985.0,117728,30213.0
2024-04-12 00:00:00,41832.0,27668.0,3950.0,14199.0,3666.0,114968,27668.0
2024-04-19 00:00:00,41419.0,27548.0,3943.0,13627.0,3552.0,116582,27548.0
2024-04-26 00:00:00,40250.0,27168.0,3463.0,13603.0,3678.0,115850,27168.0
2024-05-03 00:00:00,39622.0,26258.0,3447.0,13561.0,3489.0,116410,26258.0
2024-05-10 00:00:00,42186.0,26829.0,3307.0,12416.0,3831.0,116365,26829.0
2024-05-17 00:00:00,41486.0,26445.0,3506.0,13029.0,3883.0,116744,26445.0
2024-05-24 00:00:00,43723.0,28393.0,3924.0,13302.0,3795.0,119288,28393.0
2024-05-31 00:00:00,45782.0,31215.0,4258.0,14680.0,3367.0,122485,31215.0
2024-06-07 00:00:00,43762.0,29695.0,4285.0,15286.0,3649.0,123366,29695.0
2024-06-14 00:00:00,43276.0,30944.0,3883.0,15530.0,3977.0,121640,30944.0
2024-06-21 00:00:00,42891.0,32957.0,4127.0,17078.0,3536.0,121263,32957.0
2024-06-28 00:00:00,42931.0,33334.0,4177.0,16709.0,3715.0,119728,33334.0
2024-07-05 00:00:00,43786.0,32488.0,4064.0,16444.0,3466.0,124612,32488.0
2024-07-12 00:00:00,44961.0,34076.0,4589.0,17312.0,3585.0,128066,34076.0
2024-07-19 00:00:00,44205.0,33384.0,4110.0,17006.0,3861.0,125313,33384.0
2024-07-26 00:00:00,45303.0,35309.0,4210.0,17689.0,3725.0,126847,35309.0
2024-08-02 00:00:00,43416.0,34843.0,3926.0,18892.0,3469.0,127796,34843.0
2024-08-09 00:00:00,43280.0,35348.0,4146.0,17878.0,3549.0,126123,35348.0
2024-08-16 00:00:00,43242.0,34433.0,3932.0,18392.0,3576.0,122811,34433.0
2024-08-23 00:00:00,42599.0,34557.0,4435.0,18575.0,3822.0,123086,34557.0
2024-08-30 00:00:00,43114.0,35409.0,4825.0,18506.0,3997.0,122715,35409.0
2024-09-06 00:00:00,44744.0,37222.0,5278.0,19491.0,3558.0,125023,37222.0
2024-09-13 00:00:00,42964.0,35187.0,5202.0,18247.0,3798.0,125148,35187.0
2024-09-20 00:00:00,43574.0,36652.0,5205.0,18923.0,4022.0,122921,36652.0
2024-09-27 00:00:00,42454.0,34972.0,4971.0,18337.0,3638.0,121637,34972.0
2024-10-04 00:00:00,41014.0,33625.0,5106.0,17485.0,4031.0,118513,33625.0
2024-10-11 00:00:00,37914.0,33282.0,5298.0,18034.0,4212.0,114979,33282.0
2024-10-18 00:00:00,37712.0,32372.0,5270.0,16997.0,4131.0,113839,32372.0
2024-10-25 00:00:00,37007.0,32069.0,5381.0,16104.0,3881.0,112862,32069.0
2024-11-01 00:00:00,35875.0,32219.0,5665.0,16980.0,3406.0,115809,32219.0
2024-11-08 00:00:00,36660.0,33284.0,5695.0,16649.0,4098.0,114415,33284.0
2024-11-15 00:00:00,35940.0,33303.0,5252.0,17422.0,3775.0,114301,33303.0
2024-11-22 00:00:00,36967.0,33527.0,5765.0,16593.0,3718.0,114717,33527.0
2024-11-29 00:00:00,39309.0,34868.0,6044.0,16914.0,3398.0,118100,34868.0
2024-12-06 00:00:00,40247.0,35780.0,5615.0,18242.0,3450.0,121335,35780.0
2024-12-13 00:00:00,40025.0,35847.0,4908.0,18070.0,4498.0,118155,35847.0
2024-12-20 00:00:00,38081.0,34295.0,4774.0,18590.0,4253.0,116461,34295.0
2024-12-27 00:00:00,43258.0,36627.0,5299.0,18219.0,3232.0,122867,36627.0
2025-01-03 00:00:00,45644.0,37233.0,5073.0,19567.0,3178.0,128938,37233.0
2025-01-10 00:00:00,46278.0,34995.0,4777.0,18306.0,3839.0,132015,34995.0
2025-01-17 00:00:00,47280.0,34808.0,5453.0,16414.0,4108.0,128945,34808.0
2025-01-24 00:00:00,46056.0,32252.0,5368.0,15450.0,4506.0,123951,32252.0
2025-01-31 00:00:00,44626.0,29902.0,5037.0,13601.0,4599.0,118480,29902.0
2025-02-07 00:00:00,44131.0,29964.0,5244.0,14578.0,3685.0,118615,29964.0
2025-02-14 00:00:00,44611.0,28505.0,4282.0,13576.0,4364.0,116564,28505.0
2025-02-21 00:00:00,45551.0,28765.0,4338.0,13600.0,4097.0,120472,28765.0
2025-02-28 00:00:00,44837.0,29377.0,4004.0,14935.0,3991.0,119154,
